"asset_key","game_number","game_id","display_name","category","platforms","asset_type","size","output_path","prompt_policy","generation_status","review_status","source_generated_image"
"0222_hero_pikmin_2","222","pikmin_2","Pikmin 2","Action","GC","hero","1380x280","Assets/Heroes/pikmin_2_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0223_icon_pinball_fx3","223","pinball_fx3","Pinball FX3","PC Game","PC","icon","256x256","Assets/pinball_fx3.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0223_thumb_pinball_fx3","223","pinball_fx3","Pinball FX3","PC Game","PC","thumbnail","488x256","Assets/Thumbs/pinball_fx3_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0223_hero_pinball_fx3","223","pinball_fx3","Pinball FX3","PC Game","PC","hero","1380x280","Assets/Heroes/pinball_fx3_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0224_icon_pizza_tower","224","pizza_tower","Pizza Tower","Platformer","PC","icon","256x256","Assets/pizza_tower.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0224_thumb_pizza_tower","224","pizza_tower","Pizza Tower","Platformer","PC","thumbnail","488x256","Assets/Thumbs/pizza_tower_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0224_hero_pizza_tower","224","pizza_tower","Pizza Tower","Platformer","PC","hero","1380x280","Assets/Heroes/pizza_tower_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0225_icon_placid_plastic_duck_simulator","225","placid_plastic_duck_simulator","Placid Plastic Duck Simulator","Simulation","PC","icon","256x256","Assets/placid_plastic_duck_simulator.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0225_thumb_placid_plastic_duck_simulator","225","placid_plastic_duck_simulator","Placid Plastic Duck Simulator","Simulation","PC","thumbnail","488x256","Assets/Thumbs/placid_plastic_duck_simulator_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0225_hero_placid_plastic_duck_simulator","225","placid_plastic_duck_simulator","Placid Plastic Duck Simulator","Simulation","PC","hero","1380x280","Assets/Heroes/placid_plastic_duck_simulator_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0226_icon_plateup","226","plateup","Plateup!","Simulation","PC","icon","256x256","Assets/plateup.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0226_thumb_plateup","226","plateup","Plateup!","Simulation","PC","thumbnail","488x256","Assets/Thumbs/plateup_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0226_hero_plateup","226","plateup","Plateup!","Simulation","PC","hero","1380x280","Assets/Heroes/plateup_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0227_icon_plok","227","plok","Plok","Console Game","SNES","icon","256x256","Assets/plok.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0227_thumb_plok","227","plok","Plok","Console Game","SNES","thumbnail","488x256","Assets/Thumbs/plok_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0227_hero_plok","227","plok","Plok","Console Game","SNES","hero","1380x280","Assets/Heroes/plok_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0228_icon_pok_mon_red_and_blue","228","pok_mon_red_and_blue","Pok̩mon Red and Blue","RPG","GB","icon","256x256","Assets/pok_mon_red_and_blue.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0228_thumb_pok_mon_red_and_blue","228","pok_mon_red_and_blue","Pok̩mon Red and Blue","RPG","GB","thumbnail","488x256","Assets/Thumbs/pok_mon_red_and_blue_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0228_hero_pok_mon_red_and_blue","228","pok_mon_red_and_blue","Pok̩mon Red and Blue","RPG","GB","hero","1380x280","Assets/Heroes/pok_mon_red_and_blue_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0229_icon_pok_mon_pinball","229","pok_mon_pinball","Pok̩mon Pinball","RPG","GB","icon","256x256","Assets/pok_mon_pinball.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0229_thumb_pok_mon_pinball","229","pok_mon_pinball","Pok̩mon Pinball","RPG","GB","thumbnail","488x256","Assets/Thumbs/pok_mon_pinball_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0229_hero_pok_mon_pinball","229","pok_mon_pinball","Pok̩mon Pinball","RPG","GB","hero","1380x280","Assets/Heroes/pok_mon_pinball_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0230_icon_pok_mon_crystal","230","pok_mon_crystal","Pok̩mon Crystal","RPG","GBC","icon","256x256","Assets/pok_mon_crystal.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0230_thumb_pok_mon_crystal","230","pok_mon_crystal","Pok̩mon Crystal","RPG","GBC","thumbnail","488x256","Assets/Thumbs/pok_mon_crystal_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0230_hero_pok_mon_crystal","230","pok_mon_crystal","Pok̩mon Crystal","RPG","GBC","hero","1380x280","Assets/Heroes/pok_mon_crystal_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0231_icon_pok_mon_firered_and_leafgreen","231","pok_mon_firered_and_leafgreen","Pok̩mon FireRed and LeafGreen","RPG","GBA","icon","256x256","Assets/pok_mon_firered_and_leafgreen.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0231_thumb_pok_mon_firered_and_leafgreen","231","pok_mon_firered_and_leafgreen","Pok̩mon FireRed and LeafGreen","RPG","GBA","thumbnail","488x256","Assets/Thumbs/pok_mon_firered_and_leafgreen_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0231_hero_pok_mon_firered_and_leafgreen","231","pok_mon_firered_and_leafgreen","Pok̩mon FireRed and LeafGreen","RPG","GBA","hero","1380x280","Assets/Heroes/pok_mon_firered_and_leafgreen_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0232_icon_pok_mon_emerald","232","pok_mon_emerald","Pok̩mon Emerald","RPG","GBA","icon","256x256","Assets/pok_mon_emerald.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0232_thumb_pok_mon_emerald","232","pok_mon_emerald","Pok̩mon Emerald","RPG","GBA","thumbnail","488x256","Assets/Thumbs/pok_mon_emerald_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0232_hero_pok_mon_emerald","232","pok_mon_emerald","Pok̩mon Emerald","RPG","GBA","hero","1380x280","Assets/Heroes/pok_mon_emerald_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0233_icon_pok_mon_black_and_white","233","pok_mon_black_and_white","Pok̩mon Black and White","RPG","DS","icon","256x256","Assets/pok_mon_black_and_white.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0233_thumb_pok_mon_black_and_white","233","pok_mon_black_and_white","Pok̩mon Black and White","RPG","DS","thumbnail","488x256","Assets/Thumbs/pok_mon_black_and_white_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0233_hero_pok_mon_black_and_white","233","pok_mon_black_and_white","Pok̩mon Black and White","RPG","DS","hero","1380x280","Assets/Heroes/pok_mon_black_and_white_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0234_icon_pok_mon_platinum","234","pok_mon_platinum","Pok̩mon Platinum","RPG","DS","icon","256x256","Assets/pok_mon_platinum.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0234_thumb_pok_mon_platinum","234","pok_mon_platinum","Pok̩mon Platinum","RPG","DS","thumbnail","488x256","Assets/Thumbs/pok_mon_platinum_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0234_hero_pok_mon_platinum","234","pok_mon_platinum","Pok̩mon Platinum","RPG","DS","hero","1380x280","Assets/Heroes/pok_mon_platinum_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0235_icon_pok_mon_mystery_dungeon_explorers_of_sky","235","pok_mon_mystery_dungeon_explorers_of_sky","Pok̩mon Mystery Dungeon Explorers of Sky","RPG","DS","icon","256x256","Assets/pok_mon_mystery_dungeon_explorers_of_sky.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0235_thumb_pok_mon_mystery_dungeon_explorers_of_sky","235","pok_mon_mystery_dungeon_explorers_of_sky","Pok̩mon Mystery Dungeon Explorers of Sky","RPG","DS","thumbnail","488x256","Assets/Thumbs/pok_mon_mystery_dungeon_explorers_of_sky_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0235_hero_pok_mon_mystery_dungeon_explorers_of_sky","235","pok_mon_mystery_dungeon_explorers_of_sky","Pok̩mon Mystery Dungeon Explorers of Sky","RPG","DS","hero","1380x280","Assets/Heroes/pok_mon_mystery_dungeon_explorers_of_sky_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0236_icon_pok_park_wii_pikachus_adventure","236","pok_park_wii_pikachus_adventure","Pok̩Park Wii: Pikachu's Adventure","RPG","Wii","icon","256x256","Assets/pok_park_wii_pikachus_adventure.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0236_thumb_pok_park_wii_pikachus_adventure","236","pok_park_wii_pikachus_adventure","Pok̩Park Wii: Pikachu's Adventure","RPG","Wii","thumbnail","488x256","Assets/Thumbs/pok_park_wii_pikachus_adventure_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0236_hero_pok_park_wii_pikachus_adventure","236","pok_park_wii_pikachus_adventure","Pok̩Park Wii: Pikachu's Adventure","RPG","Wii","hero","1380x280","Assets/Heroes/pok_park_wii_pikachus_adventure_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0237_icon_powerwash_simulator","237","powerwash_simulator","Powerwash Simulator","Simulation","PC","icon","256x256","Assets/powerwash_simulator.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0237_thumb_powerwash_simulator","237","powerwash_simulator","Powerwash Simulator","Simulation","PC","thumbnail","488x256","Assets/Thumbs/powerwash_simulator_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0237_hero_powerwash_simulator","237","powerwash_simulator","Powerwash Simulator","Simulation","PC","hero","1380x280","Assets/Heroes/powerwash_simulator_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0238_icon_prodigal","238","prodigal","Prodigal","RPG","PC","icon","256x256","Assets/prodigal.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0238_thumb_prodigal","238","prodigal","Prodigal","RPG","PC","thumbnail","488x256","Assets/Thumbs/prodigal_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0238_hero_prodigal","238","prodigal","Prodigal","RPG","PC","hero","1380x280","Assets/Heroes/prodigal_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0239_icon_pseudoregalia","239","pseudoregalia","Pseudoregalia","Action RPG","PC","icon","256x256","Assets/pseudoregalia.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0239_thumb_pseudoregalia","239","pseudoregalia","Pseudoregalia","Action RPG","PC","thumbnail","488x256","Assets/Thumbs/pseudoregalia_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0239_hero_pseudoregalia","239","pseudoregalia","Pseudoregalia","Action RPG","PC","hero","1380x280","Assets/Heroes/pseudoregalia_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0240_icon_psychonauts","240","psychonauts","Psychonauts","PC Game","PC","icon","256x256","Assets/psychonauts.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0240_thumb_psychonauts","240","psychonauts","Psychonauts","PC Game","PC","thumbnail","488x256","Assets/Thumbs/psychonauts_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0240_hero_psychonauts","240","psychonauts","Psychonauts","PC Game","PC","hero","1380x280","Assets/Heroes/psychonauts_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0241_icon_rabi_ribi","241","rabi_ribi","Rabi-Ribi","RPG","PC","icon","256x256","Assets/rabi_ribi.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0241_thumb_rabi_ribi","241","rabi_ribi","Rabi-Ribi","RPG","PC","thumbnail","488x256","Assets/Thumbs/rabi_ribi_thumb.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0241_hero_rabi_ribi","241","rabi_ribi","Rabi-Ribi","RPG","PC","hero","1380x280","Assets/Heroes/rabi_ribi_hero.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
"0242_icon_raft","242","raft","Raft","Simulation","PC","icon","256x256","Assets/raft.png","approved-medium-risk-fanart-original-designs-no-official-assets","not_started","pending",""
